H_A_per_m,B_T
1.211511186556890607e-02,2.295647272105849623e-04
1.249969261698424816e-02,2.368520051415634597e-04
1.289028101018629968e-02,2.442531197424102629e-04
1.328687695786356926e-02,2.517680693662205371e-04
1.368948046001605690e-02,2.593968540210433993e-04
1.409809142933227122e-02,2.671394720605846373e-04
1.451270977850072086e-02,2.749959218389941284e-04
1.493333550752140582e-02,2.829662033651536568e-04
1.535996852908283472e-02,2.910503149941567891e-04
1.579260875587351620e-02,2.992482550813191367e-04
1.623125614423770458e-02,3.075600228095720645e-04
1.667591065051965415e-02,3.159856173624020492e-04
1.712657218740787357e-02,3.245250370963459474e-04
1.758324071124661714e-02,3.331782811958894364e-04
1.804591613472439349e-02,3.419453480182910177e-04
1.851459841418545693e-02,3.508262367492021028e-04
1.898928746231831610e-02,3.598209457467693717e-04
1.946998323546722531e-02,3.689294741975324143e-04
1.995668564632069319e-02,3.781518204609701783e-04
2.044939465122297406e-02,3.874879837244549208e-04
2.094811016286257654e-02,3.969379623482982566e-04
2.145283213758375496e-02,4.065017555213712441e-04
2.196356048807501793e-02,4.161793616050957212e-04
2.248029512702487409e-02,4.259707789619482377e-04
2.300303601077757776e-02,4.358760067821321194e-04
2.353178305202163756e-02,4.458950434290120945e-04
2.406653620710130781e-02,4.560278880941792679e-04
2.460729538870509714e-02,4.662745391424971686e-04
2.515406050952151418e-02,4.766349949393289265e-04
2.570683152589481324e-02,4.871092546779309806e-04
2.626560830685775727e-02,4.976973158981601308e-04
2.683039085241034627e-02,5.083991786219987929e-04
2.740117903158534318e-02,5.192148403903029674e-04
2.797797280072700232e-02,5.301443003993822067e-04
2.856077207252383232e-02,5.411875570188184881e-04
2.914957675966434181e-02,5.523446086193595228e-04
2.974438677483703941e-02,5.636154535720305780e-04
3.034520207438617945e-02,5.750000910763608530e-04
3.095202252734452486e-02,5.864985186779247961e-04
3.156484809005632997e-02,5.981107355774728518e-04
3.218367867521010339e-02,6.098367401499160678e-04
3.280851423915009946e-02,6.216765315976702233e-04
3.343935465090908110e-02,6.336301074695849245e-04
3.407619982317555696e-02,6.456974661433467766e-04
3.471904971229378134e-02,6.578786068237585383e-04
3.536790423095226288e-02,6.701735278901721493e-04
3.602276324818376452e-02,6.825822268952674854e-04
3.668362672033254057e-02,6.951047030471224630e-04
3.735049456008709967e-02,7.077409547276980462e-04
3.802336668013595045e-02,7.204909803200099105e-04
3.870224299316760153e-02,7.333547782077953769e-04
3.938712336821481586e-02,7.463323459488413469e-04
4.007800776162184775e-02,7.594236827565548076e-04
4.077489608607720584e-02,7.726287870178372152e-04
4.147778825426939875e-02,7.859476571209778051e-04
4.218668417888693511e-02,7.993802914553760353e-04
4.290158372896257788e-02,8.129266875840368556e-04
4.362248686084058136e-02,8.265868447258628571e-04
4.434939344355370849e-02,8.403607604462459690e-04
4.508230338979046792e-02,8.542484331391930752e-04
4.582121661223936826e-02,8.682498611998767934e-04
4.656613302358891815e-02,8.823650430249130316e-04
4.731705253652762622e-02,8.965939770115283203e-04
4.807397506374400109e-02,9.109366615587255467e-04
4.883690047427080572e-02,9.253930942396126902e-04
4.960582872445229441e-02,9.399632742826402598e-04
5.038075963966548443e-02,9.546471984362980834e-04
5.116169317625463009e-02,9.694448659320342720e-04
5.194862924690824002e-02,9.843562751752910067e-04
5.274156772065907717e-02,9.993814237461151606e-04
5.354050851019565016e-02,1.014520310052113850e-03
5.434545148455072194e-02,1.029772931676609105e-03
5.515639660006854683e-02,1.045139287857599353e-03
5.597334372578188777e-02,1.060619376180849116e-03
5.679629273072350770e-02,1.076213194233122117e-03
5.762524357123766094e-02,1.091920741257523808e-03
5.846019607270136476e-02,1.107742014016865895e-03
5.930115019145887345e-02,1.123677011757251432e-03
6.014810579654294997e-02,1.139725732071827924e-03
6.100106275698635727e-02,1.155888172555519233e-03
6.186002102913334966e-02,1.172164332459368907e-03
6.272498043836094439e-02,1.188554208553904701e-03
6.359594094101339579e-02,1.205057800093778386e-03
6.447290236246772110e-02,1.221675103853125943e-03
6.535586465906817466e-02,1.238406119089763280e-03
6.624482765619177371e-02,1.255250842581434600e-03
6.713979126652702689e-02,1.272209272762003796e-03
6.804075540276244283e-02,1.289281408067388668e-03
6.894771993393078446e-02,1.306467246108278246e-03
6.986068477272056043e-02,1.323766785323754469e-03
7.077964974450878799e-02,1.341180022500776392e-03
7.170461480563972145e-02,1.358706956910205044e-03
7.263557978149037808e-02,1.376347585342663216e-03
7.357254458474926651e-02,1.394101906245004407e-03
7.451550908444914967e-02,1.411969917239352945e-03
7.546447319327853620e-02,1.429951616776836687e-03
7.641943678027018905e-02,1.448047002483410228e-03
7.738039971445687115e-02,1.466256071987026566e-03
7.834736190852709115e-02,1.484578823744864273e-03
7.932032318785786629e-02,1.503015254562145575e-03
8.029928346513770521e-02,1.521565362900212381e-03
8.128424265305511653e-02,1.540229147222627049e-03
8.227520057698711753e-02,1.559006604340995583e-03
8.327215714962221682e-02,1.577897732723321234e-03
8.427511219633743167e-02,1.596902529185428854e-03
8.528406562982127070e-02,1.616020992199818096e-03
8.629901731910649687e-02,1.635253119414425971e-03
8.731996713322587311e-02,1.654598908479021357e-03
8.834691498486790806e-02,1.674058357873042802e-03
8.937986069940961897e-02,1.693631464424250055e-03
9.041880418953951448e-02,1.713318226616522555e-03
9.146374528063461185e-02,1.733118641282560546e-03
9.251468388538341969e-02,1.753032706911183958e-03
9.357161982916295528e-02,1.773060420339922505e-03
9.463455302466172725e-02,1.793201780062869677e-03
9.570348329725675285e-02,1.813456782922329147e-03
9.677841055963654071e-02,1.833825427417445919e-03
9.785933463717810810e-02,1.854307710396130293e-03
9.894625544256996363e-02,1.874903630362412255e-03
1.000391728011891246e-01,1.895613184169253618e-03
1.011380865820683539e-01,1.916436369499341374e-03
1.022429966978961602e-01,1.937373184865365250e-03
1.033539029740495607e-01,1.958423627128058619e-03
1.044708052795613185e-01,1.979587693978324126e-03
1.055937034398084506e-01,2.000865382282779326e-03
1.067225973674794659e-01,2.022256690565160664e-03
1.078574868879513815e-01,2.043761615697581302e-03
1.089983719139127061e-01,2.065380156209828399e-03
1.101452522270847112e-01,2.087112308152339057e-03
1.112981277401559055e-01,2.108958070061006662e-03
1.124569983221590519e-01,2.130917439646551337e-03
1.136218637984711677e-01,2.152990413796351810e-03
1.147927240381250158e-01,2.175176990227345453e-03
1.159695788664976135e-01,2.197477165832961710e-03
1.171524281526217237e-01,2.219890938336688269e-03
1.183412717655301094e-01,2.242418305464954909e-03
1.195361095742555335e-01,2.265059264947688611e-03
1.207369414041750133e-01,2.287813813690642295e-03
1.219437671243213117e-01,2.310681949430182236e-03
1.231565865600714460e-01,2.333663669078389624e-03
1.243753995804581791e-01,2.356758970378514118e-03
1.256002060108585283e-01,2.379967850249131711e-03
1.268310057203052565e-01,2.403290306440153401e-03
1.280677985778311267e-01,2.426726336704321252e-03
1.293105844088131562e-01,2.450275937971035933e-03
1.305593630386283621e-01,2.473939107172862251e-03
1.318141343363095075e-01,2.497715842072978365e-03
1.330748981272336096e-01,2.521606139611665132e-03
1.343416542804334313e-01,2.545609997558928583e-03
1.356144026212859899e-01,2.569727412861932958e-03
1.368931430188240483e-01,2.593958383298400339e-03
1.381778752984246239e-01,2.618302905822600390e-03
1.394685992854647338e-01,2.642760977392411004e-03
1.407653148489771411e-01,2.667332595796989558e-03
1.420680217706831172e-01,2.692017757174314241e-03
1.433767199632711709e-01,2.716816460148374635e-03
1.446914092084625736e-01,2.741728700864864976e-03
1.460120893752900884e-01,2.766754477128152701e-03
1.473387602891307324e-01,2.791893785919263848e-03
1.486714217753615230e-01,2.817146624223165752e-03
1.500100737030152231e-01,2.842512989855772165e-03
1.513547158538131043e-01,2.867992878983094407e-03
1.527053480967879295e-01,2.893586289429317393e-03
1.540619702573167160e-01,2.919293218195284645e-03
1.554245821607764810e-01,2.945113662286391598e-03
1.567931836325442418e-01,2.971047618712197025e-03
1.581677744979970157e-01,2.997095084486478545e-03
1.595483546261675656e-01,3.023256057454015711e-03
1.609349237987771630e-01,3.049530533810185240e-03
1.623274818848585710e-01,3.075918511408148870e-03
1.637260286661330611e-01,3.102419986452054079e-03
1.651305639679776505e-01,3.129034955976883747e-03
1.665410876594251022e-01,3.155763417849843933e-03
1.679575995221966878e-01,3.182605368287627634e-03
1.693800994253251702e-01,3.209560805166322695e-03
1.708085871505318210e-01,3.236629724711781453e-03
1.722430625231936574e-01,3.263812123981968405e-03
1.736835253686876968e-01,3.291108000039288939e-03
1.751299755123909563e-01,3.318517349950811379e-03
1.765824127796804532e-01,3.346040170788600054e-03
1.780408369522774592e-01,3.373676458801488920e-03
1.795052478992147371e-01,3.401426211898705976e-03
1.809756454022135586e-01,3.429289426338688607e-03
1.824520292866509408e-01,3.457266099212819022e-03
1.839343993779039010e-01,3.485356227616753788e-03
1.854227554576937109e-01,3.513559807824195858e-03
1.869170973513973877e-01,3.541876836941126871e-03
1.884174248843919486e-01,3.570307312078413453e-03
1.899237378820544109e-01,3.598851230351696184e-03
1.914360361261060461e-01,3.627508588055217142e-03
1.929543194419238716e-01,3.656279382314886472e-03
1.944785876112291589e-01,3.685163609434660703e-03
1.960088404593989253e-01,3.714161266551441187e-03
1.975450778118101880e-01,3.743272350806847726e-03
1.990872994501842186e-01,3.772496858521046104e-03
2.006355051998980343e-01,3.801834786846092218e-03
2.021896948426729068e-01,3.831286132113032039e-03
2.037498682038858533e-01,3.860850891484857161e-03
2.053160250652581453e-01,3.890529061303160674e-03
2.068881652085110545e-01,3.920320637915364337e-03
2.084662884590215981e-01,3.950225618500724512e-03
2.100503946421667933e-01,3.980244000244992364e-03
2.116404835396679118e-01,4.010375779512076466e-03
2.132365549332462251e-01,4.040620952671269972e-03
2.148386086482787505e-01,4.070979516924921882e-03
2.164466444228310138e-01,4.101451467827255115e-03
2.180606621259357780e-01,4.132036803419114612e-03
2.196806614956585690e-01,4.162735519265992057e-03
2.213066423573764041e-01,4.193547612593884200e-03
2.229386044928105548e-01,4.224473079807167242e-03
2.245765476836822927e-01,4.255511917316046056e-03
2.262204717553686351e-01,4.286664122364725049e-03
2.278703764459351078e-01,4.317929690548172328e-03
2.295262615807587281e-01,4.349308619122360664e-03
2.311881269415607676e-01,4.380800904522197392e-03
2.328559723100624979e-01,4.412406543188696073e-03
2.345297974679851905e-01,4.444125531569254051e-03
2.362096022407058626e-01,4.475957866944324515e-03
2.378953863662900403e-01,4.507903544946845198e-03
2.395871496264589950e-01,4.539962562042920702e-03
2.412848918465897441e-01,4.572134915532821697e-03
2.429886127647478133e-01,4.604420601067971131e-03
2.446983121626544744e-01,4.636819615134568640e-03
2.464139898656867445e-01,4.669331955051814198e-03
2.481356456119101495e-01,4.701957616491392322e-03
2.498632791830459610e-01,4.734696595958876042e-03
2.515968903608154505e-01,4.767548889966222170e-03
2.533364789269398898e-01,4.800514495032659479e-03
2.550820446631405503e-01,4.833593407683800525e-03
2.568335873074829578e-01,4.866785623625080603e-03
2.585911066853441298e-01,4.900091140223050701e-03
2.603546025347895920e-01,4.933509953197079412e-03
2.621240746375406161e-01,4.967042059100257312e-03
2.638995227316627279e-01,5.000687453665775273e-03
2.656809466425329447e-01,5.034446134288661501e-03
2.674683461082167923e-01,5.068318096715929144e-03
2.692617209104355425e-01,5.102303337529590088e-03
2.710610707872547209e-01,5.136401852491034870e-03
2.728663955203955993e-01,5.170613638196597250e-03
2.746776948915794492e-01,5.204938691250049487e-03
2.764949686388717964e-01,5.239377007434764533e-03
2.783182165003381670e-01,5.273928582541831389e-03
2.801474383013555780e-01,5.308593414024342927e-03
2.819826337799895555e-01,5.343371497688431671e-03
2.838238026743056253e-01,5.378262829347446594e-03
2.856709447660250589e-01,5.413267405649735409e-03
2.875240597932133824e-01,5.448385222424190211e-03
2.893831474939361215e-01,5.483616275507363635e-03
2.912482076499145478e-01,5.518960561570751544e-03
2.931192400428699329e-01,5.554418077293676870e-03
2.949962443672120571e-01,5.589988817708613222e-03
2.968792204046621919e-01,5.625672779510759725e-03
2.987681679369416088e-01,5.661469959403198082e-03
3.006630866584600881e-01,5.697380352442105167e-03
3.025639763509389013e-01,5.733403955346716430e-03
3.044708367960993201e-01,5.769540764844371949e-03
3.063836676883511245e-01,5.805790776015506971e-03
3.083024687657598406e-01,5.842153984776499165e-03
3.102272398100467399e-01,5.878630387878835961e-03
3.121579805592773482e-01,5.915219981255659398e-03
3.140946907515171915e-01,5.951922760847772054e-03
3.160373701248317957e-01,5.988738722605024822e-03
3.179860184172866866e-01,6.025667862485151183e-03
3.199406353669473901e-01,6.062710176454544353e-03
3.219012207555351779e-01,6.099865661315817533e-03
3.238677742774598300e-01,6.137134312225067667e-03
3.258402956707868725e-01,6.174516125174833725e-03
3.278187846735818312e-01,6.212011096165925839e-03
3.298032410239102319e-01,6.249619221208035924e-03
3.317936644598376006e-01,6.287340496320181771e-03
3.337900547194294631e-01,6.325174917529485796e-03
3.357924115407513455e-01,6.363122480872451803e-03
3.378007346182130277e-01,6.401183181567071667e-03
3.398150237335357815e-01,6.439357016495228514e-03
3.418352785811293870e-01,6.477643980892955344e-03
3.438614988990593702e-01,6.516044070833115764e-03
3.458936843817355111e-01,6.554557281569728389e-03
3.479318348108790815e-01,6.593183610021702279e-03
3.499759498808998615e-01,6.631923051461707797e-03
3.520260292862076312e-01,6.670775601172240776e-03
3.540820728085236624e-01,6.709741256099632789e-03
3.561440801422577351e-01,6.748820011545364483e-03
3.582120509818196297e-01,6.788011862819853803e-03
3.602859850652748719e-01,6.827316806071126454e-03
3.623658821306889877e-01,6.866734837456367480e-03
3.644517418724717572e-01,6.906265952314971646e-03
3.665435639850329608e-01,6.945910145996270213e-03
3.686413482500938699e-01,6.985667415514484890e-03
3.707450943184085190e-01,7.025537755410926621e-03
3.728548019280424342e-01,7.065521161891963331e-03
3.749704707734053954e-01,7.105617630346117153e-03
3.770921005925629288e-01,7.145827156999851049e-03
3.792196910799248144e-01,7.186149737262226278e-03
3.813532419299008325e-01,7.226585366551907530e-03
3.834927528805565089e-01,7.267134041125555832e-03
3.856382235826458782e-01,7.307795755595258846e-03
3.877896537742344663e-01,7.348570506238272237e-03
3.899470431933877990e-01,7.389458289341621633e-03
3.921103914908599108e-01,7.430459099548814006e-03
3.942796984047163278e-01,7.471572933167802688e-03
3.964549635857110843e-01,7.512799784862855823e-03
3.986361867719097063e-01,7.554139650963243025e-03
4.008233676577219740e-01,7.595592526981831405e-03
4.030165059375576675e-01,7.637158408441757640e-03
4.052156013058265671e-01,7.678837290877260635e-03
4.074206534569384530e-01,7.720629169833015393e-03
4.096316620853031054e-01,7.762534040864910168e-03
4.118486268416745588e-01,7.804551898712097646e-03
4.140715474641183391e-01,7.846682739779620164e-03
4.163004236470442265e-01,7.888926559656395110e-03
4.185352550412062556e-01,7.931283353114548795e-03
4.207760413410142064e-01,7.973753115764981025e-03
4.230227822408778593e-01,8.016335843230193436e-03
4.252754774352069944e-01,8.059031531143179272e-03
4.275341266184113920e-01,8.101840175148811163e-03
4.297987294412450865e-01,8.144761770075781282e-03
4.320692855981178582e-01,8.187796311591943876e-03
4.343457947834394872e-01,8.230943795375977867e-03
4.366282566479640082e-01,8.274204216291436431e-03
4.389166708861012012e-01,8.317577570040368684e-03
4.412110371922608465e-01,8.361063852336925173e-03
4.435113552171969786e-01,8.404663058079187010e-03
4.458176246553193778e-01,8.448375183005008004e-03
4.481298451573820785e-01,8.492200222036005997e-03
4.504480163741391152e-01,8.536138170106233325e-03
4.527721380000002682e-01,8.580189022988904402e-03
4.551022097293753177e-01,8.624352776469557114e-03
4.574382312130182981e-01,8.668629425518270537e-03
4.597802021016832441e-01,8.713018965116947623e-03
4.621281220461241901e-01,8.757521390260258887e-03
4.644819907407509163e-01,8.802136696782036918e-03
4.668418078363174573e-01,8.846864879701876738e-03
4.692075730272335932e-01,8.891705934878313400e-03
4.715792859205976129e-01,8.936659856528084145e-03
4.739569462108192965e-01,8.981726640534981598e-03
4.763405535486526787e-01,9.026906281968394286e-03
4.787301075848517939e-01,9.072198775909756652e-03
4.811256079701706767e-01,9.117604117453603774e-03
4.835270543990191072e-01,9.163122302535131602e-03
4.859344464784953743e-01,9.208753325446294991e-03
4.883477838593535125e-01,9.254497181320653354e-03
4.907670662360033020e-01,9.300353866131594316e-03
4.931922932155430317e-01,9.346323374210485646e-03
4.956234644487267360e-01,9.392405700729800078e-03
4.980605795863084495e-01,9.438600840874666886e-03
5.005036382790422067e-01,9.484908789843760069e-03
5.029526401776820421e-01,9.531329542848854253e-03
5.054075849329819903e-01,9.577863095115046743e-03
5.078684721520403400e-01,9.624509441053585856e-03
5.103353014856111258e-01,9.671268575916602828e-03
5.128080725844483823e-01,9.718140494969718102e-03
5.152867850993061438e-01,9.765125193492152356e-03
5.177714386372826993e-01,9.812222665949499323e-03
5.202620328491320834e-01,9.859432907648013611e-03
5.227585673419525847e-01,9.906755913081211062e-03
5.252610417664982378e-01,9.954191677583101860e-03
5.277694557735230774e-01,1.000174019650212909e-02
5.302838089701253921e-01,1.004940146437299786e-02
5.328041010070592165e-01,1.009717547657196235e-02
5.353303314914228395e-01,1.014506222766231591e-02
5.378625000303145498e-01,1.019306171222073010e-02
5.404006062744883820e-01,1.024117392566659124e-02
5.429446498310426250e-01,1.028939886260538117e-02
5.454946303507313132e-01,1.033773651848485242e-02
5.480505474406527355e-01,1.038618688793963019e-02
5.506124007079051808e-01,1.043474996561877255e-02
5.531801897595869377e-01,1.048342574618599254e-02
5.557539142464520410e-01,1.053221422514710737e-02
5.583335737319430336e-01,1.058111539636757970e-02
5.609191678668139502e-01,1.063012925538314724e-02
5.635106962581630796e-01,1.067925579691619831e-02
5.661081585130887106e-01,1.072849501570433128e-02
5.687115542386891320e-01,1.077784690650068766e-02
5.713208830420626327e-01,1.082731146407239775e-02
5.739361445303075016e-01,1.087688868320252356e-02
5.765573383105220273e-01,1.092657855868894856e-02
5.791844639898044989e-01,1.097638108534482182e-02
5.818175211752532050e-01,1.102629625799916857e-02
5.844565094739664346e-01,1.107632407149578002e-02
5.871014284930424765e-01,1.112646452069387948e-02
5.897522777959238738e-01,1.117671759964083966e-02
5.924090569897089154e-01,1.122708330322758075e-02
5.950717656814958900e-01,1.127756162636012194e-02
5.977404034347273409e-01,1.132815256313290941e-02
6.004149698565015569e-01,1.137885610848360374e-02
6.030954645539168268e-01,1.142967225736601922e-02
6.057818871340714395e-01,1.148060100474956879e-02
6.084742371604079381e-01,1.153164234479259198e-02
6.111725141963688657e-01,1.158279627166874937e-02
6.138767178490525112e-01,1.163406278039613717e-02
6.165868476819014177e-01,1.168544186518094552e-02
6.193029033020138741e-01,1.173693352107402221e-02
6.220248843164881691e-01,1.178853774314142511e-02
6.247527902451111004e-01,1.184025452481157759e-02
6.274866206949809566e-01,1.189208386118384420e-02
6.302263752731960267e-01,1.194402574737446487e-02
6.329720534995431080e-01,1.199608017686099037e-02
6.357236549811204895e-01,1.204824714479302283e-02
6.384811792813707143e-01,1.210052664550942403e-02
6.412446259637363255e-01,1.215291867336543152e-02
6.440139945916598663e-01,1.220542322273354685e-02
6.467892847722396255e-01,1.225804028883098473e-02
6.495704960252624005e-01,1.231076986523649275e-02
6.523576279141707346e-01,1.236361194637380923e-02
6.551506800460629165e-01,1.241656652751144119e-02
6.579496519407257438e-01,1.246963360227970607e-02
6.607545432052575052e-01,1.252281316598186089e-02
6.635653533594449982e-01,1.257610521228297307e-02
6.663820819667307660e-01,1.262950973569343383e-02
6.692047285905573517e-01,1.268302673074139797e-02
6.720332927943672985e-01,1.273665619197211774e-02
6.748677740979474038e-01,1.279039811312138175e-02
6.777081720647402108e-01,1.284425248876996939e-02
6.805544862581882626e-01,1.289821931351708972e-02
6.834067162417341024e-01,1.295229858197932682e-02
6.862648615351645276e-01,1.300649028796391216e-02
6.891289216582663357e-01,1.306079442529595180e-02
6.919988962181378156e-01,1.311521098947421304e-02
6.948747846909100190e-01,1.316973997353243497e-02
6.977565866400254890e-01,1.322438137217812892e-02
7.006443016289267689e-01,1.327913518013723593e-02
7.035379291774006560e-01,1.333400139132639994e-02
7.064374688488896936e-01,1.338898000050814385e-02
7.093429201195249334e-01,1.344407100080879935e-02
7.122542825527489185e-01,1.349927438702819282e-02
7.151715557120041922e-01,1.355459015398519096e-02
7.180947390734218061e-01,1.361001829486180315e-02
7.210238322004443035e-01,1.366555880451458815e-02
7.239588346128584817e-01,1.372121167699125177e-02
7.268997458304511383e-01,1.377697690635826255e-02
7.298465653730090708e-01,1.383285448670179552e-02
7.327992927603190765e-01,1.388884441212628884e-02
7.357579275121679530e-01,1.394494667675638677e-02
7.387224691483424976e-01,1.400116127473538530e-02
7.416929171886295080e-01,1.405748820022628687e-02
7.446692711091600358e-01,1.411392744658362952e-02
7.476515304733766243e-01,1.417047900883722233e-02
7.506396948010660708e-01,1.422714288120852100e-02
7.536337635683594272e-01,1.428391905711096088e-02
7.566337362950434908e-01,1.434080753080574366e-02
7.596396125009050593e-01,1.439780829657383299e-02
7.626513916620751843e-01,1.445492134788778360e-02
7.656690732983406633e-01,1.451214667906880473e-02
7.686926569294882938e-01,1.456948428445770105e-02
7.717221420316491276e-01,1.462693415758753446e-02
7.747575281246099621e-01,1.468449629283963276e-02
7.777988146845018491e-01,1.474217068378796958e-02
7.808460011874558404e-01,1.479995732402622499e-02
7.838990871532587335e-01,1.485785620799712214e-02
7.869580721016973257e-01,1.491586733016359023e-02
7.900229555089026690e-01,1.497399068418137080e-02
7.930937368510058150e-01,1.503222626372680004e-02
7.961704156041378155e-01,1.509057406249708633e-02
7.992529912444297224e-01,1.514903407421008819e-02
8.023414632916683331e-01,1.520760629343276271e-02
8.054358312219846994e-01,1.526629071392504589e-02
8.085360945115098730e-01,1.532508732946785690e-02
8.116422525927191600e-01,1.538399613303548241e-02
8.147543049853993580e-01,1.544301711927914544e-02
8.178722511656815186e-01,1.550215028204360301e-02
8.209960906096966937e-01,1.556139561519492842e-02
8.241258227935759351e-01,1.562075311262056676e-02
8.272614471497945487e-01,1.568022276740177468e-02
8.304029631981393322e-01,1.573980457429718927e-02
8.335503703710855916e-01,1.579949852643125485e-02
8.367036681447643787e-01,1.585930461777801392e-02
8.398628559953067452e-01,1.591922284233376894e-02
8.430279333551879972e-01,1.597925319328835636e-02
8.461988997005391866e-01,1.603939566468198796e-02
8.493757544638356194e-01,1.609965024974835401e-02
8.525584971648640931e-01,1.616001694340007955e-02
8.557471271924441680e-01,1.622049573808759249e-02
8.589416440227068961e-01,1.628108662793975592e-02
8.621420471317833290e-01,1.634178960710802597e-02
8.653483359084930271e-01,1.640260466810972151e-02
8.685605098726227880e-01,1.646353180596965560e-02
8.717785684129921719e-01,1.652457101325049971e-02
8.750025110057322308e-01,1.658572228419408212e-02
8.782323370833182707e-01,1.664698561223704187e-02
8.814680460782255977e-01,1.670836099083866655e-02
8.847096374229295179e-01,1.676984841348133637e-02
8.879571105499053374e-01,1.683144787367041317e-02
8.912104649352841079e-01,1.689315936576263333e-02
8.944696999678853899e-01,1.695498288248159513e-02
8.977348150801844895e-01,1.701691841740238242e-02
9.010058097483124584e-01,1.707896596495167563e-02
9.042826833610888571e-01,1.714112551792301709e-02
9.075654353509889916e-01,1.720339706996204532e-02
9.108540651504881680e-01,1.726578061473771353e-02
9.141485721484059468e-01,1.732827614511472936e-02
9.174489558208733797e-01,1.739088365563773442e-02
9.207552155567100272e-01,1.745360313921878737e-02
9.240673507447354496e-01,1.751643458879437176e-02
9.273853608174249530e-01,1.757937799815278979e-02
9.307092452072538435e-01,1.764243336110654647e-02
9.340390033466974273e-01,1.770560067149218320e-02
9.373746345809195191e-01,1.776887992151438000e-02
9.407161383423954248e-01,1.783227110505852808e-02
9.440635140636004508e-01,1.789577421603422147e-02
9.474167611333541572e-01,1.795938924754775234e-02
9.507758789404761046e-01,1.802311619272939369e-02
9.541408668737858534e-01,1.808695504473506466e-02
9.575117243657587096e-01,1.815090579757272504e-02
9.608884508052142337e-01,1.821496844444736585e-02
9.642710455809719861e-01,1.827914297858901360e-02
9.676595080818515271e-01,1.834342939325250832e-02
9.710538376966724172e-01,1.840782768171783657e-02
9.744540338142542168e-01,1.847233783729035350e-02
9.778600958234164864e-01,1.853695985330033880e-02
9.812720230693230405e-01,1.860169372227526985e-02
9.846898149844491854e-01,1.866653943842488950e-02
9.881134709576144814e-01,1.873149699515569422e-02
9.915429903339827433e-01,1.879656638507193334e-02
9.949783725023735315e-01,1.886174760163145114e-02
9.984196168516064063e-01,1.892704063831834871e-02
1.001866722726845182e+00,1.899244548781364728e-02
1.005319689516909420e+00,1.905796214365301777e-02
1.008778516566962935e+00,1.912359059856982846e-02
1.012243203265825287e+00,1.918933084615170870e-02
1.015713749002316035e+00,1.925518288001276668e-02
1.019190153077943251e+00,1.932114669213619296e-02
1.022672414925182238e+00,1.938722227701694667e-02
1.026160533845541067e+00,1.945340962669150908e-02
1.029654509227839299e+00,1.951970873487918201e-02
1.033154340417240746e+00,1.958611959449774176e-02
1.036660026758909225e+00,1.965264219849177652e-02
1.040171567598008551e+00,1.971927653983218676e-02
1.043688962323358282e+00,1.978602261234574389e-02
1.047212210236466490e+00,1.985288040822902333e-02
1.050741310726152733e+00,1.991984992136258681e-02
1.054276263093925081e+00,1.998693114399707760e-02
1.057817066684947349e+00,2.005412406923878788e-02
1.061363720888039097e+00,2.012142869105010279e-02
1.064916225004708394e+00,2.018884500176365560e-02
1.068474578336463310e+00,2.025637299373933553e-02
1.072038780272123404e+00,2.032401266102185078e-02
1.075608830113196746e+00,2.039176399602637968e-02
1.079184727204847150e+00,2.045962699202430457e-02
1.082766470848582685e+00,2.052760164148664801e-02
1.086354060389567167e+00,2.059568793774030349e-02
1.089947495172964409e+00,2.066388587414047517e-02
1.093546774500282481e+00,2.073219544324222952e-02
1.097151897673029453e+00,2.080061663762794444e-02
1.100762863992713392e+00,2.086914944990897469e-02
1.104379672804498114e+00,2.093779387355315658e-02
1.108002323409891687e+00,2.100654990122841070e-02
1.111630815154057927e+00,2.107541752645963884e-02
1.115265147294849157e+00,2.114439674114321210e-02
1.118905319177429192e+00,2.121348753886115324e-02
1.122551330103306100e+00,2.128268991239601338e-02
1.126203179330332205e+00,2.135200385373031695e-02
1.129860866203671321e+00,2.142142935653279512e-02
1.133524390024831519e+00,2.149096641367270744e-02
1.137193750051665120e+00,2.156061501721956430e-02
1.140868945585680194e+00,2.163037516010113404e-02
1.144549975928384811e+00,2.170024683527382869e-02
1.148236840381287038e+00,2.177023003572403637e-02
1.151929538202239200e+00,2.184032475363861803e-02
1.155628068736405112e+00,2.191053098289158507e-02
1.159332431197981350e+00,2.198084871490024739e-02
1.163042624888475984e+00,2.205127794276917630e-02
1.166758649109397084e+00,2.212181865963280814e-02
1.170480503118596971e+00,2.219247085782677376e-02
1.174208186173927970e+00,2.226323452971656902e-02
1.177941697576898150e+00,2.233410966852666935e-02
1.181681036585359834e+00,2.240509626668268917e-02
1.185426202500821091e+00,2.247619431746966656e-02
1.189177194537478499e+00,2.254740381254527470e-02
1.192934011996840127e+00,2.261872474525500332e-02
1.196696654093102552e+00,2.269015710731736579e-02
1.200465120127773844e+00,2.276170089213952474e-02
1.204239409358706325e+00,2.283335609233005936e-02
1.208019521000096574e+00,2.290512269969957604e-02
1.211805454353452660e+00,2.297700070774721937e-02
1.215597208632971160e+00,2.304899010834560169e-02
1.219394783096504398e+00,2.312109089422714758e-02
1.223198177001904696e+00,2.319330305815564541e-02
1.227007389563368633e+00,2.326562659209679973e-02
1.230822420038748533e+00,2.333806148887668241e-02
1.234643267685896717e+00,2.341060774135317324e-02
1.238469931719009764e+00,2.348326534158645673e-02
1.242302411395939998e+00,2.355603428249708475e-02
